SCHOOL,SCHOOL NAME,ATTD DATE,%ATTD
02M600,THE HIGH SCHOOL OF FASHION INDUSTRIES,12/12/2024 12:00:00 AM,84.76
02M605,HUMANITIES PREPARATORY ACADEMY,12/12/2024 12:00:00 AM,85.71
02M615,CHELSEA CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,12/12/2024 12:00:00 AM,80.31
02M630,ART AND DESIGN HIGH SCHOOL,12/12/2024 12:00:00 AM,89.23
02M655,THE HIGH SCHOOL FOR CLIMATE JUSTICE,12/12/2024 12:00:00 AM,59.89
02M896,LOWER MANHATTAN COMMUNITY MIDDLE SCHOOL,12/12/2024 12:00:00 AM,90.41
03M009,P.S. 009 SARAH ANDERSON,12/12/2024 12:00:00 AM,95.29
03M054,J.H.S. 054 BOOKER T. WASHINGTON,12/12/2024 12:00:00 AM,96.94
03M075,P.S. 075 EMILY DICKINSON,12/12/2024 12:00:00 AM,92.06
03M076,P.S. 076 A. PHILIP RANDOLPH,12/12/2024 12:00:00 AM,85.4
03M084,P.S. 084 LILLIAN WEBER,12/12/2024 12:00:00 AM,95.25
03M087,P.S. 087 WILLIAM SHERMAN,12/12/2024 12:00:00 AM,95.27
03M145,"P.S. 145, THE BLOOMINGDALE SCHOOL",12/12/2024 12:00:00 AM,83.69
03M149,P.S. 149 SOJOURNER TRUTH,12/12/2024 12:00:00 AM,89.01
03M163,P.S. 163 ALFRED E. SMITH,12/12/2024 12:00:00 AM,83.86
03M165,P.S. 165 ROBERT E. SIMON,12/12/2024 12:00:00 AM,81.04
03M166,P.S. 166 THE RICHARD RODGERS SCHOOL OF THE ARTS AN,12/12/2024 12:00:00 AM,94.36
03M180,P.S. 180 HUGO NEWMAN,12/12/2024 12:00:00 AM,87.92
03M185,THE LOCKE SCHOOL OF ARTS AND ENGINEERING,12/12/2024 12:00:00 AM,88.02
03M191,THE RIVERSIDE SCHOOL FOR MAKERS AND ARTISTS,12/12/2024 12:00:00 AM,77.31
03M199,P.S. 199 JESSIE ISADOR STRAUS,12/12/2024 12:00:00 AM,92.07
03M241,STEM INSTITUTE OF MANHATTAN,12/12/2024 12:00:00 AM,88.23
03M242,P.S. 242 THE YOUNG DIPLOMATS MAGNET ACADEMY,12/12/2024 12:00:00 AM,90.84
03M243,M.S. 243 CENTER SCHOOL,12/12/2024 12:00:00 AM,98.77
03M245,M.S. M245 THE COMPUTER SCHOOL,12/12/2024 12:00:00 AM,93.24
03M247,M.S. M247 DUAL LANGUAGE MIDDLE SCHOOL,12/12/2024 12:00:00 AM,77.16
03M256,LAFAYETTE ACADEMY,12/12/2024 12:00:00 AM,88.61
03M258,COMMUNITY ACTION SCHOOL MS 258,12/12/2024 12:00:00 AM,91.79
03M291,WEST END SECONDARY SCHOOL,12/12/2024 12:00:00 AM,94.7
03M307,"URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES, THE",12/12/2024 12:00:00 AM,86.01
03M333,P.S. 333 MANHATTAN SCHOOL FOR CHILDREN,12/12/2024 12:00:00 AM,87.59
03M334,THE ANDERSON SCHOOL,12/12/2024 12:00:00 AM,97.31
03M402,THE URBAN ASSEMBLY SCHOOL FOR GREEN CAREERS,12/12/2024 12:00:00 AM,81.08
03M403,THE GLOBAL LEARNING COLLABORATIVE,12/12/2024 12:00:00 AM,76.92
03M404,INNOVATION DIPLOMA PLUS,12/12/2024 12:00:00 AM,42.96
03M415,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING VIS,12/12/2024 12:00:00 AM,82.95
03M417,FRANK MCCOURT HIGH SCHOOL,12/12/2024 12:00:00 AM,91.24
03M421,WEST PREP ACADEMY,12/12/2024 12:00:00 AM,89.4
03M452,P.S. 452,12/12/2024 12:00:00 AM,90.31
03M479,BEACON HIGH SCHOOL,12/12/2024 12:00:00 AM,NS
03M485,FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC ART A,12/12/2024 12:00:00 AM,90.73
03M492,"HIGH SCHOOL FOR LAW, ADVOCACY AND COMMUNITY JUSTIC",12/12/2024 12:00:00 AM,63.58
03M494,HIGH SCHOOL OF ARTS AND TECHNOLOGY,12/12/2024 12:00:00 AM,75.71
03M541,MANHATTAN HUNTER SCIENCE HIGH SCHOOL,12/12/2024 12:00:00 AM,93.09
03M610,YOUNG WOMEN S LEADERSHIP SCHOOL,12/12/2024 12:00:00 AM,93.64
03M859,SPECIAL MUSIC SCHOOL,12/12/2024 12:00:00 AM,95.86
03M860,FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL,12/12/2024 12:00:00 AM,83.59
03M862,MOTT HALL II,12/12/2024 12:00:00 AM,90.98
04M007,P.S. 007 SAMUEL STERN,12/12/2024 12:00:00 AM,81.13
04M012,TAG YOUNG SCHOLARS,12/12/2024 12:00:00 AM,96.37
04M037,RIVER EAST ELEMENTARY,12/12/2024 12:00:00 AM,93.82
04M038,P.S. 38 ROBERTO CLEMENTE,12/12/2024 12:00:00 AM,82.88
04M057,JAMES WELDON JOHNSON,12/12/2024 12:00:00 AM,83.26
04M072,THE LEXINGTON ACADEMY,12/12/2024 12:00:00 AM,86.54
04M083,P.S. 083 LUIS MUNOZ RIVERA,12/12/2024 12:00:00 AM,87.38
04M096,P.S. 096 JOSEPH LANZETTA,12/12/2024 12:00:00 AM,76.47
04M102,P.S. 102 JACQUES CARTIER,12/12/2024 12:00:00 AM,86.87
04M108,P.S. 108 ASSEMBLYMAN ANGELO DEL TORO EDUCATIONAL C,12/12/2024 12:00:00 AM,87.46
04M112,P.S. 112 JOSE CELSO BARBOSA,12/12/2024 12:00:00 AM,83.01
04M146,P.S. 146 ANN M. SHORT,12/12/2024 12:00:00 AM,87.97
04M155,P.S. 155 WILLIAM PACA,12/12/2024 12:00:00 AM,86.77
04M171,P.S. 171 PATRICK HENRY,12/12/2024 12:00:00 AM,89.05
04M182,THE BILINGUAL BICULTURAL SCHOOL,12/12/2024 12:00:00 AM,83.16
04M206,P.S. 206 JOSE CELSO BARBOSA,12/12/2024 12:00:00 AM,83.93
04M224,M.S. 224 MANHATTAN EAST SCHOOL FOR ARTS ACADEMIC,12/12/2024 12:00:00 AM,85.88
04M310,THE JUDITH S. KAYE SCHOOL,12/12/2024 12:00:00 AM,46.75
04M372,ESPERANZA PREPARATORY ACADEMY,12/12/2024 12:00:00 AM,84.18
04M375,MOSAIC PREPARATORY ACADEMY,12/12/2024 12:00:00 AM,85.84
04M377,RENAISSANCE SCHOOL OF THE ARTS,12/12/2024 12:00:00 AM,87.21
04M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,12/12/2024 12:00:00 AM,87.18
04M495,PARK EAST HIGH SCHOOL,12/12/2024 12:00:00 AM,93.98
04M497,CENTRAL PARK EAST I,12/12/2024 12:00:00 AM,90.53
04M505,EDWARD A. REYNOLDS WEST SIDE HIGH SCHOOL,12/12/2024 12:00:00 AM,39.44
04M555,CENTRAL PARK EAST HIGH SCHOOL,12/12/2024 12:00:00 AM,90.18
04M680,"HERITAGE SCHOOL, THE",12/12/2024 12:00:00 AM,71.49
04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH SCIENCE,12/12/2024 12:00:00 AM,91.95
04M964,CENTRAL PARK EAST II,12/12/2024 12:00:00 AM,85.28
05M030,P.S. 030 HERNANDEZ HUGHES,12/12/2024 12:00:00 AM,87.21
05M036,P.S. 036 MARGARET DOUGLAS,12/12/2024 12:00:00 AM,90.9
05M046,P.S. 046 ARTHUR TAPPAN,12/12/2024 12:00:00 AM,88.61
05M092,P.S. 092 MARY MCLEOD BETHUNE,12/12/2024 12:00:00 AM,84.83
05M123,P.S. 123 MAHALIA JACKSON,12/12/2024 12:00:00 AM,82.7
05M125,P.S. 125 RALPH BUNCHE,12/12/2024 12:00:00 AM,93.63
05M129,P.S. 129 JOHN H. FINLEY,12/12/2024 12:00:00 AM,81.46
05M133,P.S. 133 FRED R MOORE,12/12/2024 12:00:00 AM,92.57
05M148,EAGLE ACADEMY FOR YOUNG MEN OF HARLEM,12/12/2024 12:00:00 AM,74.78
05M154,P.S. 154 HARRIET TUBMAN,12/12/2024 12:00:00 AM,94.47
05M157,THE URBAN ASSEMBLY SCHOOL FOR GLOBAL COMMERCE,12/12/2024 12:00:00 AM,82.05
05M161,P.S. 161 PEDRO ALBIZU CAMPOS,12/12/2024 12:00:00 AM,89.72
05M175,P.S. 175 HENRY H GARNET,12/12/2024 12:00:00 AM,92.28
05M194,P.S. 194 COUNTEE CULLEN,12/12/2024 12:00:00 AM,88.15
05M197,P.S. 197 JOHN B. RUSSWURM,12/12/2024 12:00:00 AM,89.35
05M200,P.S. 200 THE JAMES MCCUNE SMITH SCHOOL,12/12/2024 12:00:00 AM,87.15
05M285,HARLEM RENAISSANCE HIGH SCHOOL,12/12/2024 12:00:00 AM,42.45
05M286,URBAN ASSEMBLY ACADEMY FOR FUTURE LEADERS,12/12/2024 12:00:00 AM,84.09
05M304,MOTT HALL HIGH SCHOOL,12/12/2024 12:00:00 AM,81.75
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,12/12/2024 12:00:00 AM,86.33
05M362,COLUMBIA SECONDARY SCHOOL,12/12/2024 12:00:00 AM,90.25
05M369,URBAN ASSEMBLY SCHOOL FOR THE PERFORMING ARTS,12/12/2024 12:00:00 AM,82.28
05M371,SCHOOL OF EARTH EXPLORATION AND DISCOVERY HARLEM,12/12/2024 12:00:00 AM,72.15
05M499,FREDERICK DOUGLASS ACADEMY,12/12/2024 12:00:00 AM,79.96
05M514,NEW DESIGN MIDDLE SCHOOL,12/12/2024 12:00:00 AM,79.12
05M517,TEACHERS COLLEGE COMMUNITY SCHOOL,12/12/2024 12:00:00 AM,93.89
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL,12/12/2024 12:00:00 AM,83.57
05M692,"HIGH SCHOOL FOR MATHEMATICS, SCIENCE AND ENGINEERI",12/12/2024 12:00:00 AM,93.21
06M004,P.S. 004 DUKE ELLINGTON,12/12/2024 12:00:00 AM,89.36
06M005,P.S. 005 ELLEN LURIE,12/12/2024 12:00:00 AM,86.6
06M008,P.S. 008 LUIS BELLIARD,12/12/2024 12:00:00 AM,87.25
06M018,P.S. 018 PARK TERRACE,12/12/2024 12:00:00 AM,86.91
06M028,P.S. 028 WRIGHT BROTHERS,12/12/2024 12:00:00 AM,91.16
06M048,P.S. 048 P.O. MICHAEL J. BUCZEK,12/12/2024 12:00:00 AM,85.56
06M052,HAROLD O. LEVY SCHOOL,12/12/2024 12:00:00 AM,90.9
06M098,P.S. 098 SHORAC KAPPOCK,12/12/2024 12:00:00 AM,91.3
06M103,DOS PUENTES ELEMENTARY SCHOOL,12/12/2024 12:00:00 AM,96.67
06M115,P.S. 115 ALEXANDER HUMBOLDT,12/12/2024 12:00:00 AM,88.73
06M128,P.S. 128 AUDUBON,12/12/2024 12:00:00 AM,91.09
06M132,P.S. 132 JUAN PABLO DUARTE,12/12/2024 12:00:00 AM,98
06M143,J.H.S. 143 ELEANOR ROOSEVELT,12/12/2024 12:00:00 AM,92.26
06M152,P.S. 152 DYCKMAN VALLEY,12/12/2024 12:00:00 AM,94.82
06M153,P.S. 153 ADAM CLAYTON POWELL,12/12/2024 12:00:00 AM,84.36
06M173,P.S. 173,12/12/2024 12:00:00 AM,91.42
06M178,PROFESSOR JUAN BOSCH PUBLIC SCHOOL,12/12/2024 12:00:00 AM,90.27
06M187,P.S. I.S. 187 HUDSON CLIFFS,12/12/2024 12:00:00 AM,93.83
06M189,P.S. 189,12/12/2024 12:00:00 AM,89.53
06M192,P.S. 192 JACOB H. SCHIFF,12/12/2024 12:00:00 AM,88.73
06M209,HAMILTON GRANGE MIDDLE SCHOOL,12/12/2024 12:00:00 AM,91.22
06M210,P.S. I.S. 210 TWENTY FIRST CENTURY ACADEMY FOR C,12/12/2024 12:00:00 AM,93.12
06M211,INWOOD EARLY COLLEGE FOR HEALTH AND INFORMATION TE,12/12/2024 12:00:00 AM,74.14
06M223,THE MOTT HALL SCHOOL,12/12/2024 12:00:00 AM,94.28
06M278,PAULA HEDBAVNY SCHOOL,12/12/2024 12:00:00 AM,90.94
06M293,CITY COLLEGE ACADEMY OF THE ARTS,12/12/2024 12:00:00 AM,90.23
06M311,AMISTAD DUAL LANGUAGE SCHOOL,12/12/2024 12:00:00 AM,93.86
06M314,MUSCOTA,12/12/2024 12:00:00 AM,94.44
06M319,M.S. 319 MARIA TERESA,12/12/2024 12:00:00 AM,96.42
06M322,MIDDLE SCHOOL 322,12/12/2024 12:00:00 AM,91.98
06M324,M.S. 324 PATRIA MIRABAL,12/12/2024 12:00:00 AM,91.19
06M328,COMMUNITY MATH SCIENCE PREP,12/12/2024 12:00:00 AM,89.56
06M346,COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,12/12/2024 12:00:00 AM,89.53
06M348,WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL,12/12/2024 12:00:00 AM,90.36
06M366,WASHINGTON HEIGHTS ACADEMY,12/12/2024 12:00:00 AM,92.59
06M368,THE WILLIAM LYNCH SCHOOL,12/12/2024 12:00:00 AM,83.38
06M423,HIGH SCHOOL FOR EXCELLENCE AND INNOVATION,12/12/2024 12:00:00 AM,81.32
06M462,THE COLLEGE ACADEMY,12/12/2024 12:00:00 AM,85.91
06M463,HIGH SCHOOL FOR MEDIA AND COMMUNICATIONS,12/12/2024 12:00:00 AM,76.83
06M467,HIGH SCHOOL FOR LAW AND PUBLIC SERVICE,12/12/2024 12:00:00 AM,73.79
06M468,HIGH SCHOOL FOR HEALTH CAREERS AND SCIENCES,12/12/2024 12:00:00 AM,78.88
06M513,CASTLE BRIDGE SCHOOL,12/12/2024 12:00:00 AM,92.85
06M528,I.S. 528 BEA FULLER RODGERS SCHOOL,12/12/2024 12:00:00 AM,94.53
06M540,A. PHILIP RANDOLPH CAMPUS HIGH SCHOOL,12/12/2024 12:00:00 AM,56.41
06M552,GREGORIO LUPERON HIGH SCHOOL FOR SCIENCE AND MATHE,12/12/2024 12:00:00 AM,88.21
07X001,P.S. 001 COURTLANDT SCHOOL,12/12/2024 12:00:00 AM,89.24
07X005,P.S. 5 PORT MORRIS,12/12/2024 12:00:00 AM,92.86
07X018,P.S. 018 JOHN PETER ZENGER,12/12/2024 12:00:00 AM,91.69
07X025,P.S. 025 BILINGUAL SCHOOL,12/12/2024 12:00:00 AM,92.23
07X029,P.S. M.S. 029 MELROSE SCHOOL,12/12/2024 12:00:00 AM,93.8
07X030,P.S. 030 WILTON,12/12/2024 12:00:00 AM,92.99
07X031,P.S. M.S. 031 THE WILLIAM LLOYD GARRISON,12/12/2024 12:00:00 AM,93.08
07X043,P.S. 043 JONAS BRONCK,12/12/2024 12:00:00 AM,94.91
07X049,P.S. 049 WILLIS AVENUE,12/12/2024 12:00:00 AM,89.49
07X065,P.S. 065 MOTHER HALE ACADEMY,12/12/2024 12:00:00 AM,93.26
07X154,P.S. 154 JONATHAN D. HYATT,12/12/2024 12:00:00 AM,90.54
07X157,P.S. 157 GROVE HILL,12/12/2024 12:00:00 AM,91.07
07X161,P.S. 161 JUAN PONCE DE LEON SCHOOL,12/12/2024 12:00:00 AM,88.38
07X179,P.S. 179,12/12/2024 12:00:00 AM,86.79
07X221,SOUTH BRONX PREPARATORY: A COLLEGE BOARD SCHOOL,12/12/2024 12:00:00 AM,91.98
07X223,THE LABORATORY SCHOOL OF FINANCE AND TECHNOLOGY: X,12/12/2024 12:00:00 AM,95.02
07X224,P.S. I.S. 224,12/12/2024 12:00:00 AM,92.85
07X259,"H.E.R.O. HIGH HEALTH, EDUCATION, AND RESEARCH OCC",12/12/2024 12:00:00 AM,82.62
07X277,P.S. 277,12/12/2024 12:00:00 AM,90.67
07X296,SOUTH BRONX ACADEMY FOR APPLIED MEDIA,12/12/2024 12:00:00 AM,86.22
07X298,ACADEMY OF PUBLIC RELATIONS,12/12/2024 12:00:00 AM,88.4
07X334,INTERNATIONAL COMMUNITY HIGH SCHOOL,12/12/2024 12:00:00 AM,85.79
07X343,ACADEMY OF APPLIED MATHEMATICS AND TECHNOLOGY,12/12/2024 12:00:00 AM,91.66
07X359,"LEADERS OF EXCELLENCE, ADVOCACY AND DISCOVERY",12/12/2024 12:00:00 AM,98.51
07X369,YOUNG LEADERS ELEMENTARY SCHOOL,12/12/2024 12:00:00 AM,88.23
07X379,JILL CHAIFETZ TRANSFER HIGH SCHOOL,12/12/2024 12:00:00 AM,56.61
07X381,BRONX HAVEN HIGH SCHOOL,12/12/2024 12:00:00 AM,64.86
07X427,COMMUNITY SCHOOL FOR SOCIAL JUSTICE,12/12/2024 12:00:00 AM,80.95
07X473,MOTT HAVEN VILLAGE PREPARATORY HIGH SCHOOL,12/12/2024 12:00:00 AM,82.19
07X495,UNIVERSITY HEIGHTS SECONDARY SCHOOL,12/12/2024 12:00:00 AM,91.59
07X500,HOSTOS LINCOLN ACADEMY OF SCIENCE,12/12/2024 12:00:00 AM,82.08
07X522,BRONX DESIGN AND CONSTRUCTION ACADEMY,12/12/2024 12:00:00 AM,90.9
07X527,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,12/12/2024 12:00:00 AM,82.25
07X533,LEARNING THROUGH PLAY PRE K CENTER,12/12/2024 12:00:00 AM,90.93
07X548,CAREERS IN SPORTS HIGH SCHOOL,12/12/2024 12:00:00 AM,65.16
07X551,THE URBAN ASSEMBLY BRONX ACADEMY OF LETTERS,12/12/2024 12:00:00 AM,86.51
07X557,MOTT HAVEN COMMUNITY HIGH SCHOOL,12/12/2024 12:00:00 AM,58.49
07X584,I.S. 584,12/12/2024 12:00:00 AM,91.22
07X600,ALFRED E. SMITH CAREER AND TECHNICAL EDUCATION HIG,12/12/2024 12:00:00 AM,84.07
07X625,BRONX LEGACY HIGH SCHOOL,12/12/2024 12:00:00 AM,88.14
07X642,SOUTH BRONX LITERACY ACADEMY,12/12/2024 12:00:00 AM,91.75
07X670,HEALTH OPPORTUNITIES HIGH SCHOOL,12/12/2024 12:00:00 AM,61.16
08X014,P.S. X014 SENATOR JOHN CALANDRA,12/12/2024 12:00:00 AM,85.71
08X036,P.S. 036 UNIONPORT,12/12/2024 12:00:00 AM,89.67
08X048,P.S. 048 JOSEPH R. DRAKE,12/12/2024 12:00:00 AM,88.86
08X062,P.S. 062 INOCENSIO CASANOVA,12/12/2024 12:00:00 AM,88.96
08X069,P.S. 069 JOURNEY PREP SCHOOL,12/12/2024 12:00:00 AM,90.88
08X071,P.S. 071 ROSE E. SCALA,12/12/2024 12:00:00 AM,92.28
08X072,P.S. 072 DR. WILLIAM DORNEY,12/12/2024 12:00:00 AM,90.45
08X075,P.S. 75 SCHOOL OF RESEARCH AND DISCOVERY,12/12/2024 12:00:00 AM,92.96
08X093,P.S. 093 ALBERT G. OLIVER,12/12/2024 12:00:00 AM,89.07
08X100,P.S. 100 ISAAC CLASON,12/12/2024 12:00:00 AM,90.21
08X101,M.S. X101 EDWARD R. BYRNE,12/12/2024 12:00:00 AM,93.58
08X107,P.S. 107,12/12/2024 12:00:00 AM,91.21
08X119,THE DR. EMMETT W. BASSETT SCHOOL,12/12/2024 12:00:00 AM,91.17
08X123,J.H.S. 123 JAMES M. KIERAN,12/12/2024 12:00:00 AM,89.87
08X130,P.S. 130 ABRAM STEVENS HEWITT,12/12/2024 12:00:00 AM,90.23
08X131,J.H.S. 131 ALBERT EINSTEIN,12/12/2024 12:00:00 AM,93.69
08X138,P.S. 138 SAMUEL RANDALL,12/12/2024 12:00:00 AM,87.79
08X140,P.S. X140 THE EAGLE SCHOOL,12/12/2024 12:00:00 AM,86.2
08X146,P.S. 146 EDWARD COLLINS,12/12/2024 12:00:00 AM,92.1
08X152,P.S. 152 EVERGREEN,12/12/2024 12:00:00 AM,88.83
08X182,P.S. 182,12/12/2024 12:00:00 AM,91.77
08X269,BRONX STUDIO SCHOOL FOR WRITERS AND ARTISTS,12/12/2024 12:00:00 AM,88.53
08X282,WOMEN S ACADEMY OF EXCELLENCE,12/12/2024 12:00:00 AM,87
08X293,RENAISSANCE HIGH SCHOOL FOR MUSICAL THEATER AND TH,12/12/2024 12:00:00 AM,84.47
08X301,M.S. 301 PAUL L. DUNBAR,12/12/2024 12:00:00 AM,92.05
08X302,M.S. 302 LUISA DESSUS CRUZ,12/12/2024 12:00:00 AM,84.49
08X304,P.S. 304 EARLY CHILDHOOD SCHOOL,12/12/2024 12:00:00 AM,94.16
08X312,MILLENNIUM ART ACADEMY,12/12/2024 12:00:00 AM,89.47
08X320,PELHAM LAB HIGH SCHOOL,12/12/2024 12:00:00 AM,78.81
08X333,THE LONGWOOD ACADEMY OF DISCOVERY,12/12/2024 12:00:00 AM,87.38
08X337,THE SCHOOL FOR INQUIRY AND SOCIAL JUSTICE,12/12/2024 12:00:00 AM,92.65
08X348,SCHUYLERVILLE PREPARATORY HIGH SCHOOL,12/12/2024 12:00:00 AM,80.48
08X349,BRONX RIVER HIGH SCHOOL,12/12/2024 12:00:00 AM,91.04
08X367,"ARCHIMEDES ACADEMY FOR MATH, SCIENCE AND TECHNOLOG",12/12/2024 12:00:00 AM,88.51
08X371,URBAN INSTITUTE OF MATHEMATICS,12/12/2024 12:00:00 AM,89.18
08X375,THE BRONX MATHEMATICS PREPARATORY SCHOOL,12/12/2024 12:00:00 AM,87.43
08X376,ANTONIA PANTOJA PREPARATORY ACADEMY: A COLLEGE BOA,12/12/2024 12:00:00 AM,81.9
08X377,BRONX COMMUNITY HIGH SCHOOL,12/12/2024 12:00:00 AM,72.51
08X392,BRONX DELTA SCHOOL,12/12/2024 12:00:00 AM,90.51
08X405,HERBERT H. LEHMAN HIGH SCHOOL,12/12/2024 12:00:00 AM,85.45
08X424,BRONX ACADEMY FOR MULTI MEDIA,12/12/2024 12:00:00 AM,92.15
08X432,BRONX BRIDGES HIGH SCHOOL,12/12/2024 12:00:00 AM,90.71
08X448,SOUNDVIEW ACADEMY FOR CULTURE AND SCHOLARSHIP,12/12/2024 12:00:00 AM,86.44
08X452,GOTHAM COLLABORATIVE HIGH SCHOOL,12/12/2024 12:00:00 AM,70.27
08X467,MOTT HALL COMMUNITY SCHOOL,12/12/2024 12:00:00 AM,91.82
08X530,LONGWOOD PREPARATORY ACADEMY,12/12/2024 12:00:00 AM,83.74
08X537,BRONX ARENA HIGH SCHOOL,12/12/2024 12:00:00 AM,54.45
08X558,WESTCHESTER SQUARE ACADEMY,12/12/2024 12:00:00 AM,88.61
08X561,BRONX COMPASS HIGH SCHOOL,12/12/2024 12:00:00 AM,85.12
08X562,PUGSLEY PREPARATORY ACADEMY,12/12/2024 12:00:00 AM,91.28
08X583,P.S. 583,12/12/2024 12:00:00 AM,91.64
08X636,VIRTUAL INNOVATORS ACADEMY,12/12/2024 12:00:00 AM,78.43
09X004,P.S. M.S. 004 CROTONA PARK WEST,12/12/2024 12:00:00 AM,88.78
09X011,P.S. 011 HIGHBRIDGE,12/12/2024 12:00:00 AM,89.77
09X022,J.H.S. 022 JORDAN L. MOTT,12/12/2024 12:00:00 AM,93.18
09X028,P.S. 028 MOUNT HOPE,12/12/2024 12:00:00 AM,94.3
09X035,P.S. 035 FRANZ SIEGEL,12/12/2024 12:00:00 AM,88.91
09X042,P.S. 042 CLAREMONT,12/12/2024 12:00:00 AM,87.72
09X053,P.S. 053 BASHEER QUISIM,12/12/2024 12:00:00 AM,90.71
09X055,P.S. 055 BENJAMIN FRANKLIN,12/12/2024 12:00:00 AM,88.46
09X058,P.S. 058,12/12/2024 12:00:00 AM,87.35
09X063,P.S. 063 AUTHOR S ACADEMY,12/12/2024 12:00:00 AM,87.79
09X070,P.S. 070 MAX SCHOENFELD,12/12/2024 12:00:00 AM,90.81
09X073,P.S. 073 BRONX,12/12/2024 12:00:00 AM,89.08
09X088,P.S. X088 S. SILVERSTEIN LITTLE SPARROW SCHOOL,12/12/2024 12:00:00 AM,96.15
09X109,P.S. 109 SEDGWICK,12/12/2024 12:00:00 AM,98.55
09X110,P.S. 110 THEODORE SCHOENFELD,12/12/2024 12:00:00 AM,91.57
09X114,P.S. X114 LUIS LLORENS TORRES SCHOOLS,12/12/2024 12:00:00 AM,94.69
09X117,I.S. 117 JOSEPH H. WADE,12/12/2024 12:00:00 AM,87.69
09X126,P.S. 126 DR MARJORIE H DUNBAR,12/12/2024 12:00:00 AM,90.45
09X128,MOTT HALL III,12/12/2024 12:00:00 AM,92.08
09X132,P.S. 132 GARRET A. MORGAN,12/12/2024 12:00:00 AM,87.18
09X163,P.S. 163 ARTHUR A. SCHOMBURG,12/12/2024 12:00:00 AM,91.72
09X170,P.S. 170,12/12/2024 12:00:00 AM,91.21
09X199,P.S. 199X THE SHAKESPEARE SCHOOL,12/12/2024 12:00:00 AM,90.51
09X204,P.S. 204 MORRIS HEIGHTS,12/12/2024 12:00:00 AM,92.63
09X215,KAPPA,12/12/2024 12:00:00 AM,93.33
09X218,P.S. I.S. 218 RAFAEL HERNANDEZ DUAL LANGUAGE MAGNE,12/12/2024 12:00:00 AM,87.04
09X219,I.S. 219 NEW VENTURE SCHOOL,12/12/2024 12:00:00 AM,92
09X227,BRONX COLLEGIATE ACADEMY,12/12/2024 12:00:00 AM,82.21
09X229,I.S. 229 ROLAND PATTERSON,12/12/2024 12:00:00 AM,93.64
09X231,EAGLE ACADEMY FOR YOUNG MEN,12/12/2024 12:00:00 AM,89.49
09X232,I.S. 232,12/12/2024 12:00:00 AM,94.53
09X236,P.S. 236 LANGSTON HUGHES,12/12/2024 12:00:00 AM,95.46
09X241,URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE,12/12/2024 12:00:00 AM,88.63
09X250,EXIMIUS COLLEGE PREPARATORY ACADEMY: A COLLEGE BOA,12/12/2024 12:00:00 AM,76.8
09X252,MOTT HALL BRONX HIGH SCHOOL,12/12/2024 12:00:00 AM,88.21
09X260,BRONX CENTER FOR SCIENCE AND MATHEMATICS,12/12/2024 12:00:00 AM,92.89
09X263,VALIDUS PREPARATORY ACADEMY,12/12/2024 12:00:00 AM,84.5
09X274,THE NEW AMERICAN ACADEMY AT ROBERTO CLEMENTE STATE,12/12/2024 12:00:00 AM,88.25
09X294,THE WALTON AVENUE SCHOOL,12/12/2024 12:00:00 AM,90.99
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,12/12/2024 12:00:00 AM,73.8
09X303,I.S. X303 LEADERSHIP COMMUNITY SERVICE,12/12/2024 12:00:00 AM,95.28
09X311,LUCERO ELEMENTARY SCHOOL,12/12/2024 12:00:00 AM,95.87
09X313,I.S. 313 SCHOOL OF LEADERSHIP DEVELOPMENT,12/12/2024 12:00:00 AM,94.44
09X323,BRONX WRITING ACADEMY,12/12/2024 12:00:00 AM,92.74
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING LEARNIN,12/12/2024 12:00:00 AM,90.73
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,12/12/2024 12:00:00 AM,92.18
09X328,NEW MILLENNIUM BRONX ACADEMY OF THE ARTS,12/12/2024 12:00:00 AM,94.3
09X329,DREAMYARD PREPARATORY SCHOOL,12/12/2024 12:00:00 AM,85.51
09X339,I.S. 339,12/12/2024 12:00:00 AM,93.85
09X350,NEW DIRECTIONS SECONDARY SCHOOL,12/12/2024 12:00:00 AM,70.45
09X361,THE HIGHBRIDGE GREEN SCHOOL,12/12/2024 12:00:00 AM,93.89
09X365,ACADEMY FOR LANGUAGE AND TECHNOLOGY,12/12/2024 12:00:00 AM,93.88
09X403,BRONX INTERNATIONAL HIGH SCHOOL,12/12/2024 12:00:00 AM,82.4
09X412,BRONX HIGH SCHOOL OF BUSINESS,12/12/2024 12:00:00 AM,82.69
